Gene ID	Old ID
UCDDS831_g5336.t1	g5336.t1
UCDDS831_g5337.t1	g5337.t1
UCDDS831_g5338.t1	g5338.t1
UCDDS831_g5339.t1	g5339.t1
UCDDS831_g5340.t1	g5340.t1
UCDDS831_g5341.t1	g5341.t1
UCDDS831_g5342.t1	g5342.t1
UCDDS831_g5343.t1	g5343.t1
UCDDS831_g5344.t1	g5344.t1
UCDDS831_g5345.t1	g5345.t1
UCDDS831_g5346.t1	g5346.t1
UCDDS831_g5347.t1	g5347.t1
UCDDS831_g5348.t1	g5348.t1
UCDDS831_g5349.t1	g5349.t1
UCDDS831_g5350.t1	g5350.t1
UCDDS831_g5351.t1	g5351.t1
UCDDS831_g5352.t1	g5352.t1
UCDDS831_g5353.t1	g5353.t1
UCDDS831_g5354.t1	g5354.t1
UCDDS831_g5355.t1	g5355.t1
UCDDS831_g5356.t1	g5356.t1
UCDDS831_g5357.t1	g5357.t1
UCDDS831_g5358.t1	g5358.t1
UCDDS831_g5359.t1	g5359.t1
UCDDS831_g5360.t1	g5360.t1
UCDDS831_g5361.t1	g5361.t1
UCDDS831_g5362.t1	g5362.t1
UCDDS831_g5363.t1	g5363.t1
UCDDS831_g5364.t1	g5364.t1
UCDDS831_g5365.t1	g5365.t1
UCDDS831_g5366.t1	g5366.t1
UCDDS831_g5367.t1	g5367.t1
UCDDS831_g5368.t1	g5368.t1
UCDDS831_g5369.t1	g5369.t1
UCDDS831_g5370.t1	g5370.t1
UCDDS831_g5371.t1	g5371.t1
UCDDS831_g5372.t1	g5372.t1
UCDDS831_g5373.t1	g5373.t1
UCDDS831_g5374.t1	g5374.t1
UCDDS831_g5375.t1	g5375.t1
UCDDS831_g5376.t1	g5376.t1
UCDDS831_g5377.t1	g5377.t1
UCDDS831_g5378.t1	g5378.t1
UCDDS831_g5379.t1	g5379.t1
UCDDS831_g5380.t1	g5380.t1
UCDDS831_g5381.t1	g5381.t1
UCDDS831_g5382.t1	g5382.t1
UCDDS831_g5383.t1	g5383.t1
UCDDS831_g5384.t1	g5384.t1
UCDDS831_g5385.t1	g5385.t1
UCDDS831_g5386.t1	g5386.t1
UCDDS831_g5387.t1	g5387.t1
UCDDS831_g5388.t1	g5388.t1
UCDDS831_g5389.t1	g5389.t1
UCDDS831_g5390.t1	g5390.t1
UCDDS831_g5391.t1	g5391.t1
UCDDS831_g5392.t1	g5392.t1
UCDDS831_g5393.t1	g5393.t1
UCDDS831_g5394.t1	g5394.t1
UCDDS831_g5395.t1	g5395.t1
UCDDS831_g5396.t1	g5396.t1
UCDDS831_g5397.t1	g5397.t1
UCDDS831_g5398.t1	g5398.t1
UCDDS831_g5399.t1	g5399.t1
UCDDS831_g5400.t1	g5400.t1
UCDDS831_g5401.t1	g5401.t1
UCDDS831_g5402.t1	g5402.t1
UCDDS831_g5403.t1	g5403.t1
UCDDS831_g5404.t1	g5404.t1
UCDDS831_g5405.t1	g5405.t1
UCDDS831_g5406.t1	g5406.t1
UCDDS831_g5407.t1	g5407.t1
UCDDS831_g5408.t1	g5408.t1
UCDDS831_g5409.t1	g5409.t1
UCDDS831_g5410.t1	g5410.t1
UCDDS831_g5411.t1	g5411.t1
UCDDS831_g5412.t1	g5412.t1
UCDDS831_g5413.t1	g5413.t1
UCDDS831_g5414.t1	g5414.t1
UCDDS831_g5415.t1	g5415.t1
UCDDS831_g5416.t1	g5416.t1
UCDDS831_g5417.t1	g5417.t1
UCDDS831_g5418.t1	g5418.t1
UCDDS831_g5419.t1	g5419.t1
UCDDS831_g5420.t1	g5420.t1
UCDDS831_g5421.t1	g5421.t1
UCDDS831_g5422.t1	g5422.t1
UCDDS831_g5423.t1	g5423.t1
UCDDS831_g5424.t1	g5424.t1
UCDDS831_g5425.t1	g5425.t1
UCDDS831_g5426.t1	g5426.t1
UCDDS831_g5427.t1	g5427.t1
UCDDS831_g5428.t1	g5428.t1
UCDDS831_g5429.t1	g5429.t1
UCDDS831_g5430.t1	g5430.t1
UCDDS831_g5431.t1	g5431.t1
UCDDS831_g5432.t1	g5432.t1
UCDDS831_g5433.t1	g5433.t1
UCDDS831_g5434.t1	g5434.t1
UCDDS831_g5435.t1	g5435.t1
UCDDS831_g5436.t1	g5436.t1
UCDDS831_g5437.t1	g5437.t1
UCDDS831_g5438.t1	g5438.t1
UCDDS831_g5439.t1	g5439.t1
UCDDS831_g5440.t1	g5440.t1
UCDDS831_g5441.t1	g5441.t1
UCDDS831_g5442.t1	g5442.t1
UCDDS831_g5443.t1	g5443.t1
UCDDS831_g5444.t1	g5444.t1
UCDDS831_g5445.t1	g5445.t1
UCDDS831_g5446.t1	g5446.t1
UCDDS831_g5447.t1	g5447.t1
UCDDS831_g5448.t1	g5448.t1
UCDDS831_g5449.t1	g5449.t1
UCDDS831_g5450.t1	g5450.t1
UCDDS831_g5451.t1	g5451.t1
UCDDS831_g5452.t1	g5452.t1
UCDDS831_g5453.t1	g5453.t1
UCDDS831_g5454.t1	g5454.t1
UCDDS831_g5455.t1	g5455.t1
UCDDS831_g5456.t1	g5456.t1
UCDDS831_g5457.t1	g5457.t1
UCDDS831_g5458.t1	g5458.t1
UCDDS831_g5459.t1	g5459.t1
UCDDS831_g5460.t1	g5460.t1
UCDDS831_g5461.t1	g5461.t1
UCDDS831_g5462.t1	g5462.t1
UCDDS831_g5463.t1	g5463.t1
UCDDS831_g5464.t1	g5464.t1
UCDDS831_g5465.t1	g5465.t1
UCDDS831_g5466.t1	g5466.t1
UCDDS831_g5467.t1	g5467.t1
UCDDS831_g5468.t1	g5468.t1
UCDDS831_g5469.t1	g5469.t1
UCDDS831_g5470.t1	g5470.t1
UCDDS831_g5471.t1	g5471.t1
UCDDS831_g5472.t1	g5472.t1
UCDDS831_g5473.t1	g5473.t1
UCDDS831_g5474.t1	g5474.t1
UCDDS831_g5475.t1	g5475.t1
UCDDS831_g5476.t1	g5476.t1
UCDDS831_g5477.t1	g5477.t1
UCDDS831_g5478.t1	g5478.t1
UCDDS831_g5479.t1	g5479.t1
UCDDS831_g5480.t1	g5480.t1
UCDDS831_g5481.t1	g5481.t1
UCDDS831_g5482.t1	g5482.t1
UCDDS831_g5483.t1	g5483.t1
UCDDS831_g5484.t1	g5484.t1
UCDDS831_g5485.t1	g5485.t1
UCDDS831_g5486.t1	g5486.t1
UCDDS831_g5487.t1	g5487.t1
UCDDS831_g5488.t1	g5488.t1
UCDDS831_g5489.t1	g5489.t1
UCDDS831_g5490.t1	g5490.t1
UCDDS831_g5491.t1	g5491.t1
UCDDS831_g5492.t1	g5492.t1
UCDDS831_g5493.t1	g5493.t1
UCDDS831_g5494.t1	g5494.t1
UCDDS831_g5495.t1	g5495.t1
UCDDS831_g5496.t1	g5496.t1
UCDDS831_g5497.t1	g5497.t1
UCDDS831_g5498.t1	g5498.t1
UCDDS831_g5499.t1	g5499.t1
UCDDS831_g5500.t1	g5500.t1
UCDDS831_g5501.t1	g5501.t1
UCDDS831_g5502.t1	g5502.t1
UCDDS831_g5503.t1	g5503.t1
UCDDS831_g5504.t1	g5504.t1
UCDDS831_g5505.t1	g5505.t1
UCDDS831_g5506.t1	g5506.t1
UCDDS831_g5507.t1	g5507.t1
UCDDS831_g5508.t1	g5508.t1
UCDDS831_g5509.t1	g5509.t1
UCDDS831_g5510.t1	g5510.t1
UCDDS831_g5511.t1	g5511.t1
UCDDS831_g5512.t1	g5512.t1
UCDDS831_g5513.t1	g5513.t1
UCDDS831_g5514.t1	g5514.t1
UCDDS831_g5515.t1	g5515.t1
UCDDS831_g5516.t1	g5516.t1
UCDDS831_g5517.t1	g5517.t1
UCDDS831_g5518.t1	g5518.t1
UCDDS831_g5519.t1	g5519.t1
UCDDS831_g5520.t1	g5520.t1
UCDDS831_g5521.t1	g5521.t1
UCDDS831_g5522.t1	g5522.t1
UCDDS831_g5523.t1	g5523.t1
UCDDS831_g5524.t1	g5524.t1
UCDDS831_g5525.t1	g5525.t1
UCDDS831_g5526.t1	g5526.t1
UCDDS831_g5527.t1	g5527.t1
UCDDS831_g5528.t1	g5528.t1
UCDDS831_g5529.t1	g5529.t1
UCDDS831_g5530.t1	g5530.t1
UCDDS831_g5531.t1	g5531.t1
UCDDS831_g5532.t1	g5532.t1
UCDDS831_g5533.t1	g5533.t1
UCDDS831_g5534.t1	g5534.t1
UCDDS831_g5535.t1	g5535.t1
UCDDS831_g5536.t1	g5536.t1
UCDDS831_g5537.t1	g5537.t1
UCDDS831_g5538.t1	g5538.t1
UCDDS831_g5539.t1	g5539.t1
UCDDS831_g5540.t1	g5540.t1
UCDDS831_g5541.t1	g5541.t1
UCDDS831_g5542.t1	g5542.t1
UCDDS831_g5543.t1	g5543.t1
UCDDS831_g5544.t1	g5544.t1
UCDDS831_g5545.t1	g5545.t1
UCDDS831_g5546.t1	g5546.t1
UCDDS831_g5547.t1	g5547.t1
UCDDS831_g5548.t1	g5548.t1
UCDDS831_g5549.t1	g5549.t1
UCDDS831_g5550.t1	g5550.t1
UCDDS831_g5551.t1	g5551.t1
UCDDS831_g5552.t1	g5552.t1
UCDDS831_g5553.t1	g5553.t1
UCDDS831_g5554.t1	g5554.t1
UCDDS831_g5555.t1	g5555.t1
UCDDS831_g5556.t1	g5556.t1
UCDDS831_g5557.t1	g5557.t1
UCDDS831_g5558.t1	g5558.t1
UCDDS831_g5559.t1	g5559.t1
UCDDS831_g5560.t1	g5560.t1
UCDDS831_g5561.t1	g5561.t1
UCDDS831_g5562.t1	g5562.t1
UCDDS831_g5563.t1	g5563.t1
UCDDS831_g5564.t1	g5564.t1
UCDDS831_g5565.t1	g5565.t1
UCDDS831_g5566.t1	g5566.t1
UCDDS831_g5567.t1	g5567.t1
UCDDS831_g5568.t1	g5568.t1
UCDDS831_g5569.t1	g5569.t1
UCDDS831_g5570.t1	g5570.t1
UCDDS831_g5571.t1	g5571.t1
UCDDS831_g5572.t1	g5572.t1
UCDDS831_g5573.t1	g5573.t1
UCDDS831_g5574.t1	g5574.t1
UCDDS831_g5575.t1	g5575.t1
UCDDS831_g5576.t1	g5576.t1
UCDDS831_g5577.t1	g5577.t1
UCDDS831_g5578.t1	g5578.t1
UCDDS831_g5579.t1	g5579.t1
UCDDS831_g5580.t1	g5580.t1
UCDDS831_g5581.t1	g5581.t1
UCDDS831_g5582.t1	g5582.t1
UCDDS831_g5583.t1	g5583.t1
UCDDS831_g5584.t1	g5584.t1
UCDDS831_g5585.t1	g5585.t1
UCDDS831_g5586.t1	g5586.t1
UCDDS831_g5587.t1	g5587.t1
UCDDS831_g5588.t1	g5588.t1
UCDDS831_g5589.t1	g5589.t1
UCDDS831_g5590.t1	g5590.t1
UCDDS831_g5591.t1	g5591.t1
UCDDS831_g5592.t1	g5592.t1
UCDDS831_g5593.t1	g5593.t1
UCDDS831_g5594.t1	g5594.t1
UCDDS831_g5595.t1	g5595.t1
UCDDS831_g5596.t1	g5596.t1
UCDDS831_g5597.t1	g5597.t1
UCDDS831_g5598.t1	g5598.t1
UCDDS831_g5599.t1	g5599.t1
UCDDS831_g5600.t1	g5600.t1
UCDDS831_g5601.t1	g5601.t1
UCDDS831_g5602.t1	g5602.t1
UCDDS831_g5603.t1	g5603.t1
UCDDS831_g5604.t1	g5604.t1
UCDDS831_g5605.t1	g5605.t1
UCDDS831_g5606.t1	g5606.t1
UCDDS831_g5607.t1	g5607.t1
UCDDS831_g5608.t1	g5608.t1
UCDDS831_g5609.t1	g5609.t1
UCDDS831_g5610.t1	g5610.t1
UCDDS831_g5611.t1	g5611.t1
UCDDS831_g5612.t1	g5612.t1
UCDDS831_g5613.t1	g5613.t1
UCDDS831_g5614.t1	g5614.t1
UCDDS831_g5615.t1	g5615.t1
UCDDS831_g5616.t1	g5616.t1
UCDDS831_g5617.t1	g5617.t1
UCDDS831_g5618.t1	g5618.t1
UCDDS831_g5619.t1	g5619.t1
UCDDS831_g5620.t1	g5620.t1
UCDDS831_g5621.t1	g5621.t1
UCDDS831_g5622.t1	g5622.t1
UCDDS831_g5623.t1	g5623.t1
UCDDS831_g5624.t1	g5624.t1
UCDDS831_g5625.t1	g5625.t1
UCDDS831_g5626.t1	g5626.t1
UCDDS831_g5627.t1	g5627.t1
UCDDS831_g5628.t1	g5628.t1
UCDDS831_g5629.t1	g5629.t1
UCDDS831_g5630.t1	g5630.t1
UCDDS831_g5631.t1	g5631.t1
UCDDS831_g5632.t1	g5632.t1
UCDDS831_g5633.t1	g5633.t1
UCDDS831_g5634.t1	g5634.t1
UCDDS831_g5635.t1	g5635.t1
UCDDS831_g5636.t1	g5636.t1
UCDDS831_g5637.t1	g5637.t1
UCDDS831_g5638.t1	g5638.t1
UCDDS831_g5639.t1	g5639.t1
UCDDS831_g5640.t1	g5640.t1
UCDDS831_g5641.t1	g5641.t1
UCDDS831_g5642.t1	g5642.t1
UCDDS831_g5643.t1	g5643.t1
UCDDS831_g5644.t1	g5644.t1
UCDDS831_g5645.t1	g5645.t1
UCDDS831_g5646.t1	g5646.t1
UCDDS831_g5647.t1	g5647.t1
UCDDS831_g5648.t1	g5648.t1
UCDDS831_g5649.t1	g5649.t1
UCDDS831_g5650.t1	g5650.t1
UCDDS831_g5651.t1	g5651.t1
UCDDS831_g5652.t1	g5652.t1
UCDDS831_g5653.t1	g5653.t1
UCDDS831_g5654.t1	g5654.t1
UCDDS831_g5655.t1	g5655.t1
UCDDS831_g5656.t1	g5656.t1
UCDDS831_g5657.t1	g5657.t1
UCDDS831_g5658.t1	g5658.t1
UCDDS831_g5659.t1	g5659.t1
UCDDS831_g5660.t1	g5660.t1
UCDDS831_g5661.t1	g5661.t1
UCDDS831_g5662.t1	g5662.t1
UCDDS831_g5663.t1	g5663.t1
UCDDS831_g5664.t1	g5664.t1
UCDDS831_g5665.t1	g5665.t1
UCDDS831_g5666.t1	g5666.t1
UCDDS831_g5667.t1	g5667.t1
UCDDS831_g5668.t1	g5668.t1
UCDDS831_g5669.t1	g5669.t1
UCDDS831_g5670.t1	g5670.t1
UCDDS831_g5671.t1	g5671.t1
UCDDS831_g5672.t1	g5672.t1
UCDDS831_g5673.t1	g5673.t1
UCDDS831_g5674.t1	g5674.t1
UCDDS831_g5675.t1	g5675.t1
UCDDS831_g5676.t1	g5676.t1
UCDDS831_g5677.t1	g5677.t1
UCDDS831_g5678.t1	g5678.t1
UCDDS831_g5679.t1	g5679.t1
UCDDS831_g5680.t1	g5680.t1
UCDDS831_g5681.t1	g5681.t1
UCDDS831_g5682.t1	g5682.t1
UCDDS831_g5683.t1	g5683.t1
UCDDS831_g5684.t1	g5684.t1
UCDDS831_g5685.t1	g5685.t1
UCDDS831_g5686.t1	g5686.t1
UCDDS831_g5687.t1	g5687.t1
UCDDS831_g5688.t1	g5688.t1
UCDDS831_g5689.t1	g5689.t1
UCDDS831_g5690.t1	g5690.t1
UCDDS831_g5691.t1	g5691.t1
UCDDS831_g5692.t1	g5692.t1
UCDDS831_g5693.t1	g5693.t1
UCDDS831_g5694.t1	g5694.t1
UCDDS831_g5695.t1	g5695.t1
UCDDS831_g5696.t1	g5696.t1
UCDDS831_g5697.t1	g5697.t1
UCDDS831_g5698.t1	g5698.t1
UCDDS831_g5699.t1	g5699.t1
UCDDS831_g5700.t1	g5700.t1
UCDDS831_g5701.t1	g5701.t1
UCDDS831_g5702.t1	g5702.t1
UCDDS831_g5703.t1	g5703.t1
UCDDS831_g5704.t1	g5704.t1
UCDDS831_g5705.t1	g5705.t1
UCDDS831_g5706.t1	g5706.t1
UCDDS831_g5707.t1	g5707.t1
UCDDS831_g5708.t1	g5708.t1
UCDDS831_g5709.t1	g5709.t1
UCDDS831_g5710.t1	g5710.t1
UCDDS831_g5711.t1	g5711.t1
UCDDS831_g5712.t1	g5712.t1
UCDDS831_g5713.t1	g5713.t1
UCDDS831_g5714.t1	g5714.t1
UCDDS831_g5715.t1	g5715.t1
UCDDS831_g5716.t1	g5716.t1
UCDDS831_g5717.t1	g5717.t1
UCDDS831_g5718.t1	g5718.t1
UCDDS831_g5719.t1	g5719.t1
UCDDS831_g5720.t1	g5720.t1
UCDDS831_g5721.t1	g5721.t1
UCDDS831_g5722.t1	g5722.t1
UCDDS831_g5723.t1	g5723.t1
UCDDS831_g5724.t1	g5724.t1
UCDDS831_g5725.t1	g5725.t1
UCDDS831_g5726.t1	g5726.t1
UCDDS831_g5727.t1	g5727.t1
UCDDS831_g5728.t1	g5728.t1
UCDDS831_g5729.t1	g5729.t1
UCDDS831_g5730.t1	g5730.t1
UCDDS831_g5731.t1	g5731.t1
UCDDS831_g5732.t1	g5732.t1
UCDDS831_g5733.t1	g5733.t1
UCDDS831_g5734.t1	g5734.t1
UCDDS831_g5735.t1	g5735.t1
UCDDS831_g5736.t1	g5736.t1
UCDDS831_g5737.t1	g5737.t1
UCDDS831_g5738.t1	g5738.t1
UCDDS831_g5739.t1	g5739.t1
UCDDS831_g5740.t1	g5740.t1
UCDDS831_g5741.t1	g5741.t1
UCDDS831_g5742.t1	g5742.t1
UCDDS831_g5743.t1	g5743.t1
UCDDS831_g5744.t1	g5744.t1
UCDDS831_g5745.t1	g5745.t1
UCDDS831_g5746.t1	g5746.t1
UCDDS831_g5747.t1	g5747.t1
UCDDS831_g5748.t1	g5748.t1
UCDDS831_g5749.t1	g5749.t1
UCDDS831_g5750.t1	g5750.t1
UCDDS831_g5751.t1	g5751.t1
UCDDS831_g5752.t1	g5752.t1
UCDDS831_g5753.t1	g5753.t1
UCDDS831_g5754.t1	g5754.t1
UCDDS831_g5755.t1	g5755.t1
UCDDS831_g5756.t1	g5756.t1
UCDDS831_g5757.t1	g5757.t1
UCDDS831_g5758.t1	g5758.t1
UCDDS831_g5759.t1	g5759.t1
UCDDS831_g5760.t1	g5760.t1
UCDDS831_g5761.t1	g5761.t1
UCDDS831_g5762.t1	g5762.t1
UCDDS831_g5763.t1	g5763.t1
UCDDS831_g5764.t1	g5764.t1
UCDDS831_g5765.t1	g5765.t1
UCDDS831_g5766.t1	g5766.t1
UCDDS831_g5767.t1	g5767.t1
UCDDS831_g5768.t1	g5768.t1
UCDDS831_g5769.t1	g5769.t1
UCDDS831_g5770.t1	g5770.t1
UCDDS831_g5771.t1	g5771.t1
UCDDS831_g5772.t1	g5772.t1
UCDDS831_g5773.t1	g5773.t1
UCDDS831_g5774.t1	g5774.t1
UCDDS831_g5775.t1	g5775.t1
UCDDS831_g5776.t1	g5776.t1
UCDDS831_g5777.t1	g5777.t1
UCDDS831_g5778.t1	g5778.t1
UCDDS831_g5779.t1	g5779.t1
UCDDS831_g5780.t1	g5780.t1
UCDDS831_g5781.t1	g5781.t1
UCDDS831_g5782.t1	g5782.t1
UCDDS831_g5783.t1	g5783.t1
UCDDS831_g5784.t1	g5784.t1
UCDDS831_g5785.t1	g5785.t1
UCDDS831_g5786.t1	g5786.t1
UCDDS831_g5787.t1	g5787.t1
UCDDS831_g5788.t1	g5788.t1
UCDDS831_g5789.t1	g5789.t1
UCDDS831_g5790.t1	g5790.t1
UCDDS831_g5791.t1	g5791.t1
UCDDS831_g5792.t1	g5792.t1
UCDDS831_g5793.t1	g5793.t1
UCDDS831_g5794.t1	g5794.t1
UCDDS831_g5795.t1	g5795.t1
UCDDS831_g5796.t1	g5796.t1
UCDDS831_g5797.t1	g5797.t1
UCDDS831_g5798.t1	g5798.t1
UCDDS831_g5799.t1	g5799.t1
UCDDS831_g5800.t1	g5800.t1
UCDDS831_g5801.t1	g5801.t1
UCDDS831_g5802.t1	g5802.t1
UCDDS831_g5803.t1	g5803.t1
UCDDS831_g5804.t1	g5804.t1
UCDDS831_g5805.t1	g5805.t1
UCDDS831_g5806.t1	g5806.t1
UCDDS831_g5807.t1	g5807.t1
UCDDS831_g5808.t1	g5808.t1
UCDDS831_g5809.t1	g5809.t1
UCDDS831_g5810.t1	g5810.t1
UCDDS831_g5811.t1	g5811.t1
UCDDS831_g5812.t1	g5812.t1
UCDDS831_g5813.t1	g5813.t1
UCDDS831_g5814.t1	g5814.t1
UCDDS831_g5815.t1	g5815.t1
UCDDS831_g5816.t1	g5816.t1
UCDDS831_g5817.t1	g5817.t1
UCDDS831_g5818.t1	g5818.t1
UCDDS831_g5819.t1	g5819.t1
UCDDS831_g5820.t1	g5820.t1
UCDDS831_g5821.t1	g5821.t1
UCDDS831_g5822.t1	g5822.t1
UCDDS831_g5823.t1	g5823.t1
UCDDS831_g5824.t1	g5824.t1
UCDDS831_g5825.t1	g5825.t1
UCDDS831_g5826.t1	g5826.t1
UCDDS831_g5827.t1	g5827.t1
UCDDS831_g5828.t1	g5828.t1
UCDDS831_g5829.t1	g5829.t1
UCDDS831_g5830.t1	g5830.t1
UCDDS831_g5831.t1	g5831.t1
UCDDS831_g5832.t1	g5832.t1
UCDDS831_g5833.t1	g5833.t1
UCDDS831_g5834.t1	g5834.t1
UCDDS831_g5835.t1	g5835.t1
UCDDS831_g5836.t1	g5836.t1
UCDDS831_g5837.t1	g5837.t1
UCDDS831_g5838.t1	g5838.t1
UCDDS831_g5839.t1	g5839.t1
UCDDS831_g5840.t1	g5840.t1
UCDDS831_g5841.t1	g5841.t1
UCDDS831_g5842.t1	g5842.t1
UCDDS831_g5843.t1	g5843.t1
UCDDS831_g5844.t1	g5844.t1
UCDDS831_g5845.t1	g5845.t1
UCDDS831_g5846.t1	g5846.t1
UCDDS831_g5847.t1	g5847.t1
UCDDS831_g5848.t1	g5848.t1
UCDDS831_g5849.t1	g5849.t1
UCDDS831_g5850.t1	g5850.t1
UCDDS831_g5851.t1	g5851.t1
UCDDS831_g5852.t1	g5852.t1
UCDDS831_g5853.t1	g5853.t1
UCDDS831_g5854.t1	g5854.t1
UCDDS831_g5855.t1	g5855.t1
UCDDS831_g5856.t1	g5856.t1
UCDDS831_g5857.t1	g5857.t1
UCDDS831_g5858.t1	g5858.t1
UCDDS831_g5859.t1	g5859.t1
UCDDS831_g5860.t1	g5860.t1
UCDDS831_g5861.t1	g5861.t1
UCDDS831_g5862.t1	g5862.t1
UCDDS831_g5863.t1	g5863.t1
UCDDS831_g5864.t1	g5864.t1
UCDDS831_g5865.t1	g5865.t1
UCDDS831_g5866.t1	g5866.t1
UCDDS831_g5867.t1	g5867.t1
UCDDS831_g5868.t1	g5868.t1
UCDDS831_g5869.t1	g5869.t1
UCDDS831_g5870.t1	g5870.t1
UCDDS831_g5871.t1	g5871.t1
UCDDS831_g5872.t1	g5872.t1
UCDDS831_g5873.t1	g5873.t1
UCDDS831_g5874.t1	g5874.t1
UCDDS831_g5875.t1	g5875.t1
UCDDS831_g5876.t1	g5876.t1
UCDDS831_g5877.t1	g5877.t1
UCDDS831_g5878.t1	g5878.t1
UCDDS831_g5879.t1	g5879.t1
UCDDS831_g5880.t1	g5880.t1
UCDDS831_g5881.t1	g5881.t1
UCDDS831_g5882.t1	g5882.t1
UCDDS831_g5883.t1	g5883.t1
UCDDS831_g5884.t1	g5884.t1
UCDDS831_g5885.t1	g5885.t1
UCDDS831_g5886.t1	g5886.t1
UCDDS831_g5887.t1	g5887.t1
UCDDS831_g5888.t1	g5888.t1
UCDDS831_g5889.t1	g5889.t1
UCDDS831_g5890.t1	g5890.t1
UCDDS831_g5891.t1	g5891.t1
UCDDS831_g5892.t1	g5892.t1
UCDDS831_g5893.t1	g5893.t1
UCDDS831_g5894.t1	g5894.t1
UCDDS831_g5895.t1	g5895.t1
UCDDS831_g5896.t1	g5896.t1
UCDDS831_g5897.t1	g5897.t1
UCDDS831_g5898.t1	g5898.t1
UCDDS831_g5899.t1	g5899.t1
UCDDS831_g5900.t1	g5900.t1
UCDDS831_g5901.t1	g5901.t1
UCDDS831_g5902.t1	g5902.t1
UCDDS831_g5903.t1	g5903.t1
UCDDS831_g5904.t1	g5904.t1
UCDDS831_g5905.t1	g5905.t1
UCDDS831_g5906.t1	g5906.t1
UCDDS831_g5907.t1	g5907.t1
UCDDS831_g5908.t1	g5908.t1
UCDDS831_g5909.t1	g5909.t1
UCDDS831_g5910.t1	g5910.t1
UCDDS831_g5911.t1	g5911.t1
UCDDS831_g5912.t1	g5912.t1
UCDDS831_g5913.t1	g5913.t1
UCDDS831_g5914.t1	g5914.t1
UCDDS831_g5915.t1	g5915.t1
UCDDS831_g5916.t1	g5916.t1
UCDDS831_g5917.t1	g5917.t1
UCDDS831_g5918.t1	g5918.t1
UCDDS831_g5919.t1	g5919.t1
UCDDS831_g5920.t1	g5920.t1
UCDDS831_g5921.t1	g5921.t1
UCDDS831_g5922.t1	g5922.t1
UCDDS831_g5923.t1	g5923.t1
UCDDS831_g5924.t1	g5924.t1
UCDDS831_g5925.t1	g5925.t1
UCDDS831_g5926.t1	g5926.t1
UCDDS831_g5927.t1	g5927.t1
UCDDS831_g5928.t1	g5928.t1
UCDDS831_g5929.t1	g5929.t1
UCDDS831_g5930.t1	g5930.t1
UCDDS831_g5931.t1	g5931.t1
UCDDS831_g5932.t1	g5932.t1
UCDDS831_g5933.t1	g5933.t1
UCDDS831_g5934.t1	g5934.t1
UCDDS831_g5935.t1	g5935.t1
UCDDS831_g5936.t1	g5936.t1
UCDDS831_g5937.t1	g5937.t1
UCDDS831_g5938.t1	g5938.t1
UCDDS831_g5939.t1	g5939.t1
UCDDS831_g5940.t1	g5940.t1
UCDDS831_g5941.t1	g5941.t1
UCDDS831_g5942.t1	g5942.t1
UCDDS831_g5943.t1	g5943.t1
UCDDS831_g5944.t1	g5944.t1
UCDDS831_g5945.t1	g5945.t1
UCDDS831_g5946.t1	g5946.t1
UCDDS831_g5947.t1	g5947.t1
UCDDS831_g5948.t1	g5948.t1
UCDDS831_g5949.t1	g5949.t1
UCDDS831_g5950.t1	g5950.t1
UCDDS831_g5951.t1	g5951.t1
UCDDS831_g5952.t1	g5952.t1
UCDDS831_g5953.t1	g5953.t1
UCDDS831_g5954.t1	g5954.t1
UCDDS831_g5955.t1	g5955.t1
UCDDS831_g5956.t1	g5956.t1
UCDDS831_g5957.t1	g5957.t1
UCDDS831_g5958.t1	g5958.t1
UCDDS831_g5959.t1	g5959.t1
UCDDS831_g5960.t1	g5960.t1
UCDDS831_g5961.t1	g5961.t1
UCDDS831_g5962.t1	g5962.t1
UCDDS831_g5963.t1	g5963.t1
UCDDS831_g5964.t1	g5964.t1
UCDDS831_g5965.t1	g5965.t1
UCDDS831_g5966.t1	g5966.t1
UCDDS831_g5967.t1	g5967.t1
UCDDS831_g5968.t1	g5968.t1
UCDDS831_g5969.t1	g5969.t1
UCDDS831_g5970.t1	g5970.t1
UCDDS831_g5971.t1	g5971.t1
UCDDS831_g5972.t1	g5972.t1
UCDDS831_g5973.t1	g5973.t1
UCDDS831_g5974.t1	g5974.t1
UCDDS831_g5975.t1	g5975.t1
UCDDS831_g5976.t1	g5976.t1
UCDDS831_g5977.t1	g5977.t1
UCDDS831_g5978.t1	g5978.t1
UCDDS831_g5979.t1	g5979.t1
UCDDS831_g5980.t1	g5980.t1
UCDDS831_g5981.t1	g5981.t1
UCDDS831_g5982.t1	g5982.t1
UCDDS831_g5983.t1	g5983.t1
UCDDS831_g5984.t1	g5984.t1
UCDDS831_g5985.t1	g5985.t1
UCDDS831_g5986.t1	g5986.t1
UCDDS831_g5987.t1	g5987.t1
UCDDS831_g5988.t1	g5988.t1
UCDDS831_g5989.t1	g5989.t1
UCDDS831_g5990.t1	g5990.t1
UCDDS831_g5991.t1	g5991.t1
UCDDS831_g5992.t1	g5992.t1
UCDDS831_g5993.t1	g5993.t1
UCDDS831_g5994.t1	g5994.t1
UCDDS831_g5995.t1	g5995.t1
UCDDS831_g5996.t1	g5996.t1
UCDDS831_g5997.t1	g5997.t1
UCDDS831_g5998.t1	g5998.t1
UCDDS831_g5999.t1	g5999.t1
UCDDS831_g6000.t1	g6000.t1
UCDDS831_g6001.t1	g6001.t1
